Микро_Зона_ID;Координата_Старт;Координата_Конец;Родительский_3D_Узел;Букв_в_куске;Масса_Куска_(kDa);GC_Состав_%
Zone_9133;59222243;59223264;Node_23;1021;317.781;44.1
Zone_9134;59223264;59224285;Node_23;1021;315.532;41.7
Zone_9135;59224285;59225306;Node_23;1021;315.973;43.7
Zone_9136;59225306;59226327;Node_23;1021;316.885;42.7
Zone_9137;59226327;59227348;Node_23;1021;314.984;42.3
Zone_9138;59227348;59228369;Node_23;1021;314.875;44.0
Zone_9139;59228369;59229390;Node_23;1021;315.03;40.9
Zone_9140;59229390;59230411;Node_23;1021;314.325;43.7
Zone_9141;59230411;59231432;Node_23;1021;314.24;46.5
Zone_9142;59231432;59232453;Node_23;1021;315.372;41.8
Zone_9143;59232453;59233474;Node_23;1021;315.422;43.6
Zone_9144;59233474;59234495;Node_23;1021;315.046;40.0
Zone_9145;59234495;59235516;Node_23;1021;315.619;33.5
Zone_9146;59235516;59236537;Node_23;1021;315.495;37.7
Zone_9147;59236537;59237558;Node_23;1021;316.484;39.2
Zone_9148;59237558;59238579;Node_23;1021;314.823;40.0
Zone_9149;59238579;59239600;Node_23;1021;316.939;34.4
Zone_9150;59239600;59240621;Node_23;1021;316.527;36.2
Zone_9151;59240621;59241642;Node_23;1021;313.688;40.8
Zone_9152;59241642;59242663;Node_23;1021;317.206;40.7
Zone_9153;59242663;59243684;Node_23;1021;314.612;38.8
Zone_9154;59243684;59244705;Node_23;1021;315.95;37.6
Zone_9155;59244705;59245726;Node_23;1021;315.181;31.0
Zone_9156;59245726;59246747;Node_23;1021;314.184;38.5
Zone_9157;59246747;59247768;Node_23;1021;314.569;40.3
Zone_9158;59247768;59248789;Node_23;1021;315.6;39.5
Zone_9159;59248789;59249810;Node_23;1021;316.664;38.4
Zone_9160;59249810;59250831;Node_23;1021;314.256;38.1
Zone_9161;59250831;59251852;Node_23;1021;315.889;53.9
Zone_9162;59251852;59252873;Node_23;1021;316.688;40.8
Zone_9163;59252873;59253894;Node_23;1021;315.428;37.7
Zone_9164;59253894;59254915;Node_23;1021;315.298;38.0
Zone_9165;59254915;59255936;Node_23;1021;315.672;38.6
Zone_9166;59255936;59256957;Node_23;1021;316.511;39.9
Zone_9167;59256957;59257978;Node_23;1021;315.857;34.5
Zone_9168;59257978;59258999;Node_23;1021;316.276;31.7
Zone_9169;59258999;59260020;Node_23;1021;315.259;35.7
Zone_9170;59260020;59261041;Node_23;1021;314.716;43.5
Zone_9171;59261041;59262062;Node_23;1021;314.815;39.4
Zone_9172;59262062;59263083;Node_23;1021;314.814;39.5
Zone_9173;59263083;59264104;Node_23;1021;316.404;43.7
Zone_9174;59264104;59265125;Node_23;1021;313.757;42.2
Zone_9175;59265125;59266146;Node_23;1021;316.012;40.3
Zone_9176;59266146;59267167;Node_23;1021;315.668;41.3
Zone_9177;59267167;59268188;Node_23;1021;314.421;41.9
Zone_9178;59268188;59269209;Node_23;1021;315.741;42.2
Zone_9179;59269209;59270230;Node_23;1021;313.628;40.8
Zone_9180;59270230;59271251;Node_23;1021;315.176;34.7
Zone_9181;59271251;59272272;Node_23;1021;316.345;36.1
Zone_9182;59272272;59273293;Node_23;1021;316.194;38.8
Zone_9183;59273293;59274314;Node_23;1021;316.007;35.3
Zone_9184;59274314;59275335;Node_23;1021;316.239;34.0
Zone_9185;59275335;59276356;Node_23;1021;313.974;44.0
Zone_9186;59276356;59277377;Node_23;1021;315.834;37.2
Zone_9187;59277377;59278398;Node_23;1021;315.125;35.9
Zone_9188;59278398;59279419;Node_23;1021;314.884;43.9
Zone_9189;59279419;59280440;Node_23;1021;315.861;38.6
Zone_9190;59280440;59281461;Node_23;1021;315.595;34.5
Zone_9191;59281461;59282482;Node_23;1021;315.022;38.0
Zone_9192;59282482;59283503;Node_23;1021;314.674;41.1
Zone_9193;59283503;59284524;Node_23;1021;315.211;41.3
Zone_9194;59284524;59285545;Node_23;1021;315.767;29.7
Zone_9195;59285545;59286566;Node_23;1021;315.079;35.6
Zone_9196;59286566;59287587;Node_23;1021;315.849;31.9
Zone_9197;59287587;59288608;Node_23;1021;314.889;34.5
Zone_9198;59288608;59289629;Node_23;1021;314.953;39.2
Zone_9199;59289629;59290650;Node_23;1021;316.784;47.4
Zone_9200;59290650;59291671;Node_23;1021;316.529;41.8
Zone_9201;59291671;59292692;Node_23;1021;315.741;39.2
Zone_9202;59292692;59293713;Node_23;1021;316.108;42.2
Zone_9203;59293713;59294734;Node_23;1021;315.623;50.1
Zone_9204;59294734;59295755;Node_23;1021;315.637;39.3
Zone_9205;59295755;59296776;Node_23;1021;315.409;51.8
Zone_9206;59296776;59297797;Node_23;1021;315.011;57.0
Zone_9207;59297797;59298818;Node_23;1021;315.842;43.7
Zone_9208;59298818;59299839;Node_23;1021;318.238;45.6
Zone_9209;59299839;59300860;Node_23;1021;315.874;32.3
Zone_9210;59300860;59301881;Node_23;1021;314.804;33.4
Zone_9211;59301881;59302902;Node_23;1021;315.991;34.5
Zone_9212;59302902;59303923;Node_23;1021;314.735;33.7
Zone_9213;59303923;59304944;Node_23;1021;314.795;30.2
Zone_9214;59304944;59305965;Node_23;1021;314.846;35.7
Zone_9215;59305965;59306986;Node_23;1021;317.086;42.1
Zone_9216;59306986;59308007;Node_24;1021;316.495;40.5
Zone_9217;59308007;59309028;Node_24;1021;315.751;38.5
Zone_9218;59309028;59310049;Node_24;1021;316.703;39.8
Zone_9219;59310049;59311070;Node_24;1021;315.686;40.3
Zone_9220;59311070;59312091;Node_24;1021;314.849;39.8
Zone_9221;59312091;59313112;Node_24;1021;315.814;39.6
Zone_9222;59313112;59314133;Node_24;1021;315.282;42.5
Zone_9223;59314133;59315154;Node_24;1021;315.961;43.9
Zone_9224;59315154;59316175;Node_24;1021;313.44;40.7
Zone_9225;59316175;59317196;Node_24;1021;314.515;42.9
Zone_9226;59317196;59318217;Node_24;1021;317.323;43.2
Zone_9227;59318217;59319238;Node_24;1021;316.824;44.5
Zone_9228;59319238;59320259;Node_24;1021;318.486;43.4
Zone_9229;59320259;59321280;Node_24;1021;315.366;40.8
Zone_9230;59321280;59322301;Node_24;1021;316.414;44.2
Zone_9231;59322301;59323322;Node_24;1021;315.313;42.7
Zone_9232;59323322;59324343;Node_24;1021;316.221;41.2
Zone_9233;59324343;59325364;Node_24;1021;314.98;50.5
Zone_9234;59325364;59326385;Node_24;1021;315.345;39.9
Zone_9235;59326385;59327406;Node_24;1021;315.085;34.9
Zone_9236;59327406;59328427;Node_24;1021;314.402;38.1
Zone_9237;59328427;59329448;Node_24;1021;315.7;37.9
Zone_9238;59329448;59330469;Node_24;1021;314.34;39.3
Zone_9239;59330469;59331490;Node_24;1021;317.174;44.8
Zone_9240;59331490;59332511;Node_24;1021;314.828;41.9
Zone_9241;59332511;59333532;Node_24;1021;315.592;41.0
Zone_9242;59333532;59334553;Node_24;1021;315.47;45.0
Zone_9243;59334553;59335574;Node_24;1021;314.903;28.9
Zone_9244;59335574;59336595;Node_24;1021;314.906;31.0
Zone_9245;59336595;59337616;Node_24;1021;315.432;42.7
Zone_9246;59337616;59338637;Node_24;1021;315.51;31.4
Zone_9247;59338637;59339658;Node_24;1021;314.296;32.5
Zone_9248;59339658;59340679;Node_24;1021;316.74;41.7
Zone_9249;59340679;59341700;Node_24;1021;316.039;39.8
Zone_9250;59341700;59342721;Node_24;1021;316.531;39.4
Zone_9251;59342721;59343742;Node_24;1021;314.558;40.1
Zone_9252;59343742;59344763;Node_24;1021;314.64;35.9
Zone_9253;59344763;59345784;Node_24;1021;315.605;38.2
Zone_9254;59345784;59346805;Node_24;1021;316.291;39.7
Zone_9255;59346805;59347826;Node_24;1021;314.76;38.2
Zone_9256;59347826;59348847;Node_24;1021;316.169;40.9
Zone_9257;59348847;59349868;Node_24;1021;315.736;39.8
Zone_9258;59349868;59350889;Node_24;1021;317.373;43.6
Zone_9259;59350889;59351910;Node_24;1021;315.592;39.8
Zone_9260;59351910;59352931;Node_24;1021;315.651;40.2
Zone_9261;59352931;59353952;Node_24;1021;315.306;35.6
Zone_9262;59353952;59354973;Node_24;1021;316.346;45.2
Zone_9263;59354973;59355994;Node_24;1021;316.045;39.0
Zone_9264;59355994;59357015;Node_24;1021;313.85;42.9
Zone_9265;59357015;59358036;Node_24;1021;315.532;38.4
Zone_9266;59358036;59359057;Node_24;1021;315.69;37.4
Zone_9267;59359057;59360078;Node_24;1021;314.902;38.7
Zone_9268;59360078;59361099;Node_24;1021;316.73;41.9
Zone_9269;59361099;59362120;Node_24;1021;316.666;45.6
Zone_9270;59362120;59363141;Node_24;1021;312.796;39.5
Zone_9271;59363141;59364162;Node_24;1021;316.978;43.0
Zone_9272;59364162;59365183;Node_24;1021;316.74;42.0
Zone_9273;59365183;59366204;Node_24;1021;316.07;44.1
Zone_9274;59366204;59367225;Node_24;1021;316.051;39.4
Zone_9275;59367225;59368246;Node_24;1021;315.201;43.5
Zone_9276;59368246;59369267;Node_24;1021;317.077;49.9
Zone_9277;59369267;59370288;Node_24;1021;316.141;51.2
Zone_9278;59370288;59371309;Node_24;1021;316.765;40.4
Zone_9279;59371309;59372330;Node_24;1021;315.419;38.0
Zone_9280;59372330;59373351;Node_24;1021;315.049;39.3
Zone_9281;59373351;59374372;Node_24;1021;315.217;39.6
Zone_9282;59374372;59375393;Node_24;1021;316.781;43.3
Zone_9283;59375393;59376414;Node_24;1021;315.329;40.9
Zone_9284;59376414;59377435;Node_24;1021;316.625;41.1
Zone_9285;59377435;59378456;Node_24;1021;315.985;43.8
Zone_9286;59378456;59379477;Node_24;1021;315.627;36.7
Zone_9287;59379477;59380498;Node_24;1021;314.05;38.3
Zone_9288;59380498;59381519;Node_24;1021;315.114;37.4
Zone_9289;59381519;59382540;Node_24;1021;316.789;40.1
Zone_9290;59382540;59383561;Node_24;1021;315.89;41.2
Zone_9291;59383561;59384582;Node_24;1021;313.519;41.8
Zone_9292;59384582;59385603;Node_24;1021;314.697;36.7
Zone_9293;59385603;59386624;Node_24;1021;315.322;32.8
Zone_9294;59386624;59387645;Node_24;1021;315.115;26.4
Zone_9295;59387645;59388666;Node_24;1021;314.923;41.0
Zone_9296;59388666;59389687;Node_24;1021;313.839;37.3
Zone_9297;59389687;59390708;Node_24;1021;315.784;35.6
Zone_9298;59390708;59391729;Node_24;1021;316.622;43.6
Zone_9299;59391729;59392750;Node_24;1021;315.068;39.4
Zone_9300;59392750;59393771;Node_24;1021;314.639;41.7
Zone_9301;59393771;59394792;Node_24;1021;315.048;39.7
Zone_9302;59394792;59395813;Node_24;1021;314.273;37.5
Zone_9303;59395813;59396834;Node_24;1021;315.74;39.5
Zone_9304;59396834;59397855;Node_24;1021;316.465;40.5
Zone_9305;59397855;59398876;Node_24;1021;314.86;39.9
Zone_9306;59398876;59399897;Node_24;1021;315.494;33.7
Zone_9307;59399897;59400918;Node_24;1021;314.592;36.6
Zone_9308;59400918;59401939;Node_24;1021;316.127;34.4
Zone_9309;59401939;59402960;Node_24;1021;317.469;42.9
Zone_9310;59402960;59403981;Node_24;1021;316.236;44.8
Zone_9311;59403981;59405002;Node_24;1021;317.317;43.4
Zone_9312;59405002;59406023;Node_24;1021;315.854;36.6
Zone_9313;59406023;59407044;Node_24;1021;314.831;38.5
Zone_9314;59407044;59408065;Node_24;1021;315.07;45.9
Zone_9315;59408065;59409086;Node_24;1021;314.338;37.7
Zone_9316;59409086;59410107;Node_24;1021;316.146;40.1
Zone_9317;59410107;59411128;Node_24;1021;315.069;35.5
Zone_9318;59411128;59412149;Node_24;1021;313.853;36.9
Zone_9319;59412149;59413170;Node_24;1021;314.521;43.5
Zone_9320;59413170;59414191;Node_24;1021;316.703;40.7
Zone_9321;59414191;59415212;Node_24;1021;317.001;49.5
Zone_9322;59415212;59416233;Node_24;1021;315.274;40.6
Zone_9323;59416233;59417254;Node_24;1021;314.757;37.0
Zone_9324;59417254;59418275;Node_24;1021;316.237;35.4
Zone_9325;59418275;59419296;Node_24;1021;318.014;40.2
Zone_9326;59419296;59420317;Node_24;1021;316.085;38.7
Zone_9327;59420317;59421338;Node_24;1021;315.834;37.4
Zone_9328;59421338;59422359;Node_24;1021;314.067;40.8
Zone_9329;59422359;59423380;Node_24;1021;316.428;42.7
Zone_9330;59423380;59424401;Node_24;1021;314.134;46.4
Zone_9331;59424401;59425422;Node_24;1021;316.392;38.2
Zone_9332;59425422;59426443;Node_24;1021;315.17;43.9
Zone_9333;59426443;59427464;Node_24;1021;314.929;43.7
Zone_9334;59427464;59428485;Node_24;1021;315.955;45.2
Zone_9335;59428485;59429506;Node_24;1021;315.911;40.5
Zone_9336;59429506;59430527;Node_24;1021;314.557;42.5
Zone_9337;59430527;59431548;Node_24;1021;312.954;40.9
Zone_9338;59431548;59432569;Node_24;1021;315.997;44.4
Zone_9339;59432569;59433590;Node_24;1021;315.444;44.8
Zone_9340;59433590;59434611;Node_24;1021;315.589;40.9
Zone_9341;59434611;59435632;Node_24;1021;314.159;47.1
Zone_9342;59435632;59436653;Node_24;1021;313.99;48.2
Zone_9343;59436653;59437674;Node_24;1021;315.695;45.3
Zone_9344;59437674;59438695;Node_24;1021;315.643;39.2
Zone_9345;59438695;59439716;Node_24;1021;313.819;34.9
Zone_9346;59439716;59440737;Node_24;1021;315.273;34.9
Zone_9347;59440737;59441758;Node_24;1021;315.845;38.9
Zone_9348;59441758;59442779;Node_24;1021;314.169;39.8
Zone_9349;59442779;59443800;Node_24;1021;316.216;36.6
Zone_9350;59443800;59444821;Node_24;1021;316.243;44.3
Zone_9351;59444821;59445842;Node_24;1021;313.707;40.6
Zone_9352;59445842;59446863;Node_24;1021;314.562;41.3
Zone_9353;59446863;59447884;Node_24;1021;315.146;42.3
Zone_9354;59447884;59448905;Node_24;1021;315.197;40.2
Zone_9355;59448905;59449926;Node_24;1021;314.322;42.6
Zone_9356;59449926;59450947;Node_24;1021;313.751;27.8
Zone_9357;59450947;59451968;Node_24;1021;313.97;31.2
Zone_9358;59451968;59452989;Node_24;1021;314.375;36.5
Zone_9359;59452989;59454010;Node_24;1021;315.525;42.7
Zone_9360;59454010;59455031;Node_24;1021;315.42;39.8
Zone_9361;59455031;59456052;Node_24;1021;317.739;41.2
Zone_9362;59456052;59457073;Node_24;1021;314.491;40.5
Zone_9363;59457073;59458094;Node_24;1021;317.361;42.2
Zone_9364;59458094;59459115;Node_24;1021;314.92;33.9
Zone_9365;59459115;59460136;Node_24;1021;316.832;37.4
Zone_9366;59460136;59461157;Node_24;1021;315.458;51.1
Zone_9367;59461157;59462178;Node_24;1021;315.601;39.0
Zone_9368;59462178;59463199;Node_24;1021;315.857;39.7
Zone_9369;59463199;59464220;Node_24;1021;315.132;39.0
Zone_9370;59464220;59465241;Node_24;1021;315.631;37.5
Zone_9371;59465241;59466262;Node_24;1021;315.348;37.6
Zone_9372;59466262;59467283;Node_24;1021;315.753;38.5
Zone_9373;59467283;59468304;Node_24;1021;314.964;38.8
Zone_9374;59468304;59469325;Node_24;1021;316.319;44.1
Zone_9375;59469325;59470346;Node_24;1021;314.503;40.3
Zone_9376;59470346;59471367;Node_24;1021;314.434;41.3
Zone_9377;59471367;59472388;Node_24;1021;315.527;56.0
Zone_9378;59472388;59473409;Node_24;1021;314.979;54.1
Zone_9379;59473409;59474430;Node_24;1021;316.42;45.7
Zone_9380;59474430;59475451;Node_24;1021;315.167;36.5
Zone_9381;59475451;59476472;Node_24;1021;313.205;40.5
Zone_9382;59476472;59477493;Node_24;1021;314.75;44.9
Zone_9383;59477493;59478514;Node_24;1021;315.037;38.7
Zone_9384;59478514;59479535;Node_24;1021;318.982;41.0
Zone_9385;59479535;59480556;Node_24;1021;314.798;42.5
Zone_9386;59480556;59481577;Node_24;1021;316.553;37.7
Zone_9387;59481577;59482598;Node_24;1021;315.311;37.9
Zone_9388;59482598;59483619;Node_24;1021;315.307;37.0
Zone_9389;59483619;59484640;Node_24;1021;314.844;38.9
Zone_9390;59484640;59485661;Node_24;1021;315.774;35.8
Zone_9391;59485661;59486682;Node_24;1021;315.45;44.8
Zone_9392;59486682;59487703;Node_24;1021;314.944;42.1
Zone_9393;59487703;59488724;Node_24;1021;313.996;30.5
Zone_9394;59488724;59489745;Node_24;1021;314.604;31.4
Zone_9395;59489745;59490766;Node_24;1021;314.145;36.7
Zone_9396;59490766;59491787;Node_24;1021;313.171;35.4
Zone_9397;59491787;59492808;Node_24;1021;314.717;36.0
Zone_9398;59492808;59493829;Node_24;1021;316.244;33.7
Zone_9399;59493829;59494850;Node_24;1021;317.603;39.6
Zone_9400;59494850;59495871;Node_24;1021;315.073;32.6
Zone_9401;59495871;59496892;Node_24;1021;315.797;36.4
Zone_9402;59496892;59497913;Node_24;1021;315.277;46.1
Zone_9403;59497913;59498934;Node_24;1021;314.77;42.0
Zone_9404;59498934;59499955;Node_24;1021;315.29;38.0
Zone_9405;59499955;59500976;Node_24;1021;315.867;36.8
Zone_9406;59500976;59501997;Node_24;1021;315.209;37.4
Zone_9407;59501997;59503018;Node_24;1021;315.731;44.5
Zone_9408;59503018;59504039;Node_24;1021;315.515;35.8
Zone_9409;59504039;59505060;Node_24;1021;316.266;40.1
Zone_9410;59505060;59506081;Node_24;1021;315.378;44.1
Zone_9411;59506081;59507102;Node_24;1021;315.696;39.0
Zone_9412;59507102;59508123;Node_24;1021;314.236;45.0
Zone_9413;59508123;59509144;Node_24;1021;315.999;44.3
Zone_9414;59509144;59510165;Node_24;1021;312.64;41.3
Zone_9415;59510165;59511186;Node_24;1021;315.088;34.9
Zone_9416;59511186;59512207;Node_24;1021;315.141;42.2
Zone_9417;59512207;59513228;Node_24;1021;314.719;35.8
Zone_9418;59513228;59514249;Node_24;1021;314.978;39.1
Zone_9419;59514249;59515270;Node_24;1021;315.488;47.2
Zone_9420;59515270;59516291;Node_24;1021;315.812;41.3
Zone_9421;59516291;59517312;Node_24;1021;315.746;42.7
Zone_9422;59517312;59518333;Node_24;1021;314.35;44.9
Zone_9423;59518333;59519354;Node_24;1021;315.104;39.8
Zone_9424;59519354;59520375;Node_24;1021;315.738;39.6
Zone_9425;59520375;59521396;Node_24;1021;316.838;45.8
Zone_9426;59521396;59522417;Node_24;1021;314.832;39.9
Zone_9427;59522417;59523438;Node_24;1021;315.762;42.1
Zone_9428;59523438;59524459;Node_24;1021;315.467;52.8
Zone_9429;59524459;59525480;Node_24;1021;314.487;55.9
Zone_9430;59525480;59526501;Node_24;1021;316.985;36.9
Zone_9431;59526501;59527522;Node_24;1021;315.281;42.4
Zone_9432;59527522;59528543;Node_24;1021;314.661;39.3
Zone_9433;59528543;59529564;Node_24;1021;316.331;38.8
Zone_9434;59529564;59530585;Node_24;1021;315.695;35.9
Zone_9435;59530585;59531606;Node_24;1021;317.057;39.6
Zone_9436;59531606;59532627;Node_24;1021;317.119;32.3
Zone_9437;59532627;59533648;Node_24;1021;316.297;46.7
Zone_9438;59533648;59534669;Node_24;1021;317.09;45.5
Zone_9439;59534669;59535690;Node_24;1021;315.058;38.5
Zone_9440;59535690;59536711;Node_24;1021;315.621;38.1
Zone_9441;59536711;59537732;Node_24;1021;315.135;38.5
Zone_9442;59537732;59538753;Node_24;1021;315.93;38.6
Zone_9443;59538753;59539774;Node_24;1021;317.334;35.5
Zone_9444;59539774;59540795;Node_24;1021;316.906;36.1
Zone_9445;59540795;59541816;Node_24;1021;316.186;39.2
Zone_9446;59541816;59542837;Node_24;1021;314.937;44.1
Zone_9447;59542837;59543858;Node_24;1021;315.209;44.0
Zone_9448;59543858;59544879;Node_24;1021;316.313;41.0
Zone_9449;59544879;59545900;Node_24;1021;314.964;38.4
Zone_9450;59545900;59546921;Node_24;1021;315.135;43.9
Zone_9451;59546921;59547942;Node_24;1021;314.595;41.0
Zone_9452;59547942;59548963;Node_24;1021;317.099;39.7
Zone_9453;59548963;59549984;Node_24;1021;315.61;35.2
Zone_9454;59549984;59551005;Node_24;1021;315.8;41.6
Zone_9455;59551005;59552026;Node_24;1021;315.611;38.4
Zone_9456;59552026;59553047;Node_24;1021;315.965;48.8
Zone_9457;59553047;59554068;Node_24;1021;315.607;43.5
Zone_9458;59554068;59555089;Node_24;1021;315.2;46.1
Zone_9459;59555089;59556110;Node_24;1021;316.15;46.4
Zone_9460;59556110;59557131;Node_24;1021;315.563;44.3
Zone_9461;59557131;59558152;Node_24;1021;316.297;42.9
Zone_9462;59558152;59559173;Node_24;1021;315.525;40.8
Zone_9463;59559173;59560194;Node_24;1021;316.193;34.5
Zone_9464;59560194;59561215;Node_24;1021;316.41;40.6
Zone_9465;59561215;59562236;Node_24;1021;315.417;42.0
Zone_9466;59562236;59563257;Node_24;1021;315.831;37.8
Zone_9467;59563257;59564278;Node_24;1021;315.809;37.0
Zone_9468;59564278;59565299;Node_24;1021;316.246;44.8
Zone_9469;59565299;59566320;Node_24;1021;315.081;48.1
Zone_9470;59566320;59567341;Node_24;1021;315.81;35.9
Zone_9471;59567341;59568362;Node_24;1021;315.377;39.7
Zone_9472;59568362;59569383;Node_24;1021;315.816;37.5
Zone_9473;59569383;59570404;Node_24;1021;315.899;37.9
Zone_9474;59570404;59571425;Node_24;1021;315.843;41.6
Zone_9475;59571425;59572446;Node_24;1021;317.688;37.2
Zone_9476;59572446;59573467;Node_24;1021;317.28;35.5
Zone_9477;59573467;59574488;Node_24;1021;314.293;35.2
Zone_9478;59574488;59575509;Node_24;1021;314.897;29.0
Zone_9479;59575509;59576530;Node_24;1021;316.005;38.3
Zone_9480;59576530;59577551;Node_24;1021;314.781;36.5
Zone_9481;59577551;59578572;Node_24;1021;316.737;43.7
Zone_9482;59578572;59579593;Node_24;1021;313.001;43.3
Zone_9483;59579593;59580614;Node_24;1021;311.807;43.6
Zone_9484;59580614;59581635;Node_24;1021;314.561;35.5
Zone_9485;59581635;59582656;Node_24;1021;314.541;41.4
Zone_9486;59582656;59583677;Node_24;1021;315.547;41.1
Zone_9487;59583677;59584698;Node_24;1021;315.612;44.1
Zone_9488;59584698;59585719;Node_24;1021;315.398;38.8
Zone_9489;59585719;59586740;Node_24;1021;316.628;40.5
Zone_9490;59586740;59587761;Node_24;1021;316.176;55.7
Zone_9491;59587761;59588782;Node_24;1021;316.894;42.1
Zone_9492;59588782;59589803;Node_24;1021;315.473;39.7
Zone_9493;59589803;59590824;Node_24;1021;315.645;36.2
Zone_9494;59590824;59591845;Node_24;1021;315.623;39.6
Zone_9495;59591845;59592866;Node_24;1021;316.347;40.4
Zone_9496;59592866;59593887;Node_24;1021;315.002;40.5
Zone_9497;59593887;59594908;Node_24;1021;314.384;46.5
Zone_9498;59594908;59595929;Node_24;1021;315.256;43.8
Zone_9499;59595929;59596950;Node_24;1021;314.455;42.6
Zone_9500;59596950;59597971;Node_24;1021;314.868;40.9
Zone_9501;59597971;59598992;Node_24;1021;315.507;40.0
Zone_9502;59598992;59600013;Node_24;1021;317.077;46.4
Zone_9503;59600013;59601034;Node_24;1021;316.695;42.7
