Микро_Зона_ID;Координата_Старт;Координата_Конец;Родительский_3D_Узел;Букв_в_куске;Масса_Куска_(kDa);GC_Состав_%;Т_Плавления_(C);CpG_Островки_(шт);GC_Skew;AT_Skew;Индекс_Изгибаемости;Потенциал_Z_ДНК_%;Сродство_Нуклеосом_%;Жесткость_Точечная_(3-mer);Жесткость_Полувитка_(5-mer);Периодичность_Витка_(10-mer);Регуляторный_Профиль_(20-mer);Энергия_Деформации_(kT);Локальная_Гидрофобность;Микро_Заряд_Дебая
Zone_8812;58894502;58895523;Node_22;1021;"=""316.85""";"=""50.0""";"=""3062.0""";"=""16.0""";"=""0.0824""";"=""0.2485""";"=""0.0499""";"=""2.35""";"=""25.64""";"=""0.0489""";"=""0.0446""";"=""25.64""";"=""49.96""";"=""0.307""";"=""322.343""";"=""10.5743"""
Zone_8813;58895523;58896544;Node_22;1021;"=""317.034""";"=""52.1""";"=""3106.0""";"=""9.0""";"=""0.1316""";"=""0.0838""";"=""0.0511""";"=""1.96""";"=""22.48""";"=""0.0499""";"=""0.045""";"=""22.48""";"=""52.01""";"=""0.302""";"=""322.752""";"=""10.5805"""
Zone_8814;58896544;58897565;Node_22;1021;"=""315.936""";"=""47.3""";"=""3008.0""";"=""8.0""";"=""0.0352""";"=""0.0706""";"=""0.0488""";"=""5.09""";"=""28.91""";"=""0.0478""";"=""0.0448""";"=""28.91""";"=""47.41""";"=""0.305""";"=""321.837""";"=""10.5438"""
Zone_8815;58897565;58898586;Node_22;1021;"=""316.199""";"=""43.4""";"=""2928.0""";"=""9.0""";"=""0.0835""";"=""0.0208""";"=""0.0483""";"=""3.53""";"=""34.46""";"=""0.0473""";"=""0.0448""";"=""34.46""";"=""43.87""";"=""0.305""";"=""321.614""";"=""10.5526"""
Zone_8816;58898586;58899607;Node_22;1021;"=""315.109""";"=""47.6""";"=""3014.0""";"=""11.0""";"=""-0.0247""";"=""-0.0318""";"=""0.05""";"=""3.53""";"=""28.12""";"=""0.0487""";"=""0.0452""";"=""28.12""";"=""47.52""";"=""0.3""";"=""322.25""";"=""10.5162"""
Zone_8817;58899607;58900628;Node_22;1021;"=""315.986""";"=""43.8""";"=""2936.0""";"=""16.0""";"=""0.0336""";"=""0.108""";"=""0.0486""";"=""4.31""";"=""33.76""";"=""0.0479""";"=""0.045""";"=""33.76""";"=""43.34""";"=""0.303""";"=""321.859""";"=""10.5455"""
Zone_8818;58900628;58901649;Node_22;1021;"=""315.365""";"=""38.9""";"=""2836.0""";"=""2.0""";"=""0.0126""";"=""-0.0417""";"=""0.0465""";"=""2.74""";"=""39.11""";"=""0.0457""";"=""0.045""";"=""39.11""";"=""38.75""";"=""0.302""";"=""320.882""";"=""10.5248"""
Zone_8819;58901649;58902670;Node_22;1021;"=""315.898""";"=""45.6""";"=""2974.0""";"=""5.0""";"=""0.0386""";"=""0.0486""";"=""0.0489""";"=""5.09""";"=""30.79""";"=""0.0479""";"=""0.0446""";"=""30.79""";"=""45.23""";"=""0.307""";"=""321.875""";"=""10.5426"""
Zone_8820;58902670;58903691;Node_22;1021;"=""315.712""";"=""47.6""";"=""3014.0""";"=""25.0""";"=""0.0576""";"=""-0.114""";"=""0.0497""";"=""5.09""";"=""28.81""";"=""0.0485""";"=""0.0452""";"=""28.81""";"=""47.27""";"=""0.3""";"=""322.151""";"=""10.5363"""
Zone_8821;58903691;58904712;Node_22;1021;"=""315.027""";"=""57.0""";"=""3206.0""";"=""67.0""";"=""-0.0309""";"=""-0.0433""";"=""0.0527""";"=""5.48""";"=""23.07""";"=""0.0517""";"=""0.0456""";"=""23.07""";"=""56.75""";"=""0.296""";"=""323.603""";"=""10.5135"""
Zone_8822;58904712;58905733;Node_22;1021;"=""314.512""";"=""44.8""";"=""2956.0""";"=""7.0""";"=""-0.0678""";"=""-0.1099""";"=""0.0495""";"=""3.92""";"=""30.59""";"=""0.0484""";"=""0.045""";"=""30.59""";"=""45.01""";"=""0.302""";"=""322.118""";"=""10.4963"""
Zone_8823;58905733;58906754;Node_22;1021;"=""315.435""";"=""46.1""";"=""2984.0""";"=""6.0""";"=""-0.0021""";"=""0.0145""";"=""0.0484""";"=""2.35""";"=""30.0""";"=""0.0475""";"=""0.0448""";"=""30.0""";"=""45.67""";"=""0.305""";"=""321.669""";"=""10.5271"""
Zone_8824;58906754;58907775;Node_22;1021;"=""314.34""";"=""41.3""";"=""2886.0""";"=""5.0""";"=""-0.1232""";"=""-0.005""";"=""0.0472""";"=""5.88""";"=""35.74""";"=""0.0463""";"=""0.0448""";"=""35.74""";"=""41.21""";"=""0.305""";"=""321.172""";"=""10.4906"""
Zone_8825;58907775;58908796;Node_22;1021;"=""315.274""";"=""37.2""";"=""2802.0""";"=""4.0""";"=""0.0053""";"=""-0.0484""";"=""0.0447""";"=""2.35""";"=""41.19""";"=""0.044""";"=""0.0445""";"=""41.19""";"=""37.14""";"=""0.308""";"=""320.124""";"=""10.5217"""
Zone_8826;58908796;58909817;Node_22;1021;"=""315.255""";"=""37.4""";"=""2806.0""";"=""4.0""";"=""0.0262""";"=""-0.1111""";"=""0.0463""";"=""1.57""";"=""40.1""";"=""0.0454""";"=""0.0444""";"=""40.1""";"=""37.3""";"=""0.309""";"=""320.754""";"=""10.5211"""
Zone_8827;58909817;58910838;Node_22;1021;"=""313.716""";"=""42.8""";"=""2916.0""";"=""4.0""";"=""-0.167""";"=""-0.0856""";"=""0.0481""";"=""3.92""";"=""33.66""";"=""0.0472""";"=""0.045""";"=""33.66""";"=""42.61""";"=""0.303""";"=""321.57""";"=""10.4697"""
Zone_8828;58910838;58911859;Node_22;1021;"=""313.833""";"=""44.9""";"=""2958.0""";"=""8.0""";"=""-0.1659""";"=""-0.0231""";"=""0.0487""";"=""3.92""";"=""30.99""";"=""0.0478""";"=""0.0449""";"=""30.99""";"=""44.94""";"=""0.304""";"=""321.828""";"=""10.4736"""
Zone_8829;58911859;58912880;Node_22;1021;"=""314.419""";"=""39.1""";"=""2840.0""";"=""7.0""";"=""-0.1028""";"=""-0.0514""";"=""0.048""";"=""5.48""";"=""37.72""";"=""0.0472""";"=""0.0451""";"=""37.72""";"=""39.16""";"=""0.302""";"=""321.576""";"=""10.4932"""
Zone_8830;58912880;58913901;Node_22;1021;"=""316.856""";"=""37.0""";"=""2798.0""";"=""4.0""";"=""0.1323""";"=""0.1664""";"=""0.047""";"=""3.53""";"=""40.4""";"=""0.0457""";"=""0.0449""";"=""40.4""";"=""37.01""";"=""0.304""";"=""320.893""";"=""10.5745"""
Zone_8831;58913901;58914922;Node_22;1021;"=""316.335""";"=""32.1""";"=""2698.0""";"=""4.0""";"=""0.0""";"=""0.316""";"=""0.0431""";"=""2.35""";"=""46.63""";"=""0.0426""";"=""0.0445""";"=""46.63""";"=""31.94""";"=""0.308""";"=""319.463""";"=""10.5571"""
Zone_8832;58914922;58915943;Node_23;1021;"=""316.619""";"=""37.4""";"=""2806.0""";"=""3.0""";"=""0.089""";"=""0.1956""";"=""0.046""";"=""0.39""";"=""40.0""";"=""0.045""";"=""0.0445""";"=""40.0""";"=""37.65""";"=""0.308""";"=""320.566""";"=""10.5666"""
Zone_8833;58915943;58916964;Node_23;1021;"=""316.62""";"=""31.7""";"=""2690.0""";"=""2.0""";"=""0.0679""";"=""0.2654""";"=""0.0444""";"=""3.53""";"=""45.94""";"=""0.0438""";"=""0.0449""";"=""45.94""";"=""31.72""";"=""0.304""";"=""320.018""";"=""10.5667"""
Zone_8834;58916964;58917985;Node_23;1021;"=""317.194""";"=""29.8""";"=""2650.0""";"=""4.0""";"=""0.1579""";"=""0.2775""";"=""0.0433""";"=""1.57""";"=""51.78""";"=""0.0428""";"=""0.0448""";"=""51.78""";"=""29.83""";"=""0.305""";"=""319.578""";"=""10.5858"""
Zone_8835;58917985;58919006;Node_23;1021;"=""316.201""";"=""36.1""";"=""2780.0""";"=""13.0""";"=""0.0298""";"=""0.2086""";"=""0.0451""";"=""1.18""";"=""43.56""";"=""0.0444""";"=""0.0445""";"=""43.56""";"=""36.26""";"=""0.308""";"=""320.279""";"=""10.5527"""
Zone_8836;58919006;58920027;Node_23;1021;"=""317.512""";"=""50.6""";"=""3076.0""";"=""15.0""";"=""0.1644""";"=""0.1627""";"=""0.0504""";"=""3.92""";"=""25.15""";"=""0.0494""";"=""0.045""";"=""25.15""";"=""50.65""";"=""0.303""";"=""322.524""";"=""10.5964"""
Zone_8837;58920027;58921048;Node_23;1021;"=""316.511""";"=""40.8""";"=""2876.0""";"=""8.0""";"=""0.1319""";"=""0.0066""";"=""0.0478""";"=""4.31""";"=""35.45""";"=""0.047""";"=""0.0448""";"=""35.45""";"=""40.23""";"=""0.305""";"=""321.452""";"=""10.563"""
Zone_8838;58921048;58922069;Node_23;1021;"=""315.004""";"=""42.8""";"=""2916.0""";"=""8.0""";"=""-0.0435""";"=""-0.0068""";"=""0.0477""";"=""3.53""";"=""33.96""";"=""0.0468""";"=""0.0449""";"=""33.96""";"=""42.75""";"=""0.303""";"=""321.357""";"=""10.5127"""
Zone_8839;58922069;58923090;Node_23;1021;"=""313.873""";"=""50.2""";"=""3068.0""";"=""16.0""";"=""-0.1306""";"=""-0.0984""";"=""0.0502""";"=""3.13""";"=""24.95""";"=""0.0489""";"=""0.045""";"=""24.95""";"=""50.24""";"=""0.302""";"=""322.332""";"=""10.475"""
Zone_8840;58923090;58924111;Node_23;1021;"=""314.59""";"=""47.9""";"=""3020.0""";"=""17.0""";"=""-0.092""";"=""0.0263""";"=""0.0498""";"=""3.13""";"=""26.73""";"=""0.0488""";"=""0.0448""";"=""26.73""";"=""48.14""";"=""0.305""";"=""322.264""";"=""10.4989"""
Zone_8841;58924111;58925132;Node_23;1021;"=""312.556""";"=""42.1""";"=""2902.0""";"=""4.0""";"=""-0.2837""";"=""-0.1506""";"=""0.0493""";"=""3.92""";"=""33.56""";"=""0.0483""";"=""0.0451""";"=""33.56""";"=""42.26""";"=""0.301""";"=""322.062""";"=""10.431"""
Zone_8842;58925132;58926153;Node_23;1021;"=""316.585""";"=""39.5""";"=""2848.0""";"=""7.0""";"=""0.0918""";"=""0.165""";"=""0.0472""";"=""4.7""";"=""36.24""";"=""0.0465""";"=""0.0448""";"=""36.24""";"=""39.41""";"=""0.305""";"=""321.227""";"=""10.5655"""
Zone_8843;58926153;58927174;Node_23;1021;"=""315.664""";"=""41.2""";"=""2884.0""";"=""10.0""";"=""0.0214""";"=""0.0333""";"=""0.0476""";"=""2.74""";"=""33.37""";"=""0.0468""";"=""0.045""";"=""33.37""";"=""41.07""";"=""0.302""";"=""321.364""";"=""10.5348"""
Zone_8844;58927174;58928195;Node_23;1021;"=""313.423""";"=""46.2""";"=""2986.0""";"=""7.0""";"=""-0.1822""";"=""-0.1111""";"=""0.0487""";"=""3.13""";"=""29.8""";"=""0.0476""";"=""0.0449""";"=""29.8""";"=""46.31""";"=""0.304""";"=""321.742""";"=""10.46"""
Zone_8845;58928195;58929216;Node_23;1021;"=""312.731""";"=""46.3""";"=""2988.0""";"=""10.0""";"=""-0.2516""";"=""-0.1241""";"=""0.0487""";"=""4.31""";"=""27.62""";"=""0.0475""";"=""0.0449""";"=""27.62""";"=""46.53""";"=""0.303""";"=""321.696""";"=""10.4369"""
Zone_8846;58929216;58930237;Node_23;1021;"=""314.635""";"=""50.1""";"=""3066.0""";"=""12.0""";"=""-0.0859""";"=""0.0334""";"=""0.05""";"=""1.57""";"=""24.75""";"=""0.0485""";"=""0.0453""";"=""24.75""";"=""50.09""";"=""0.299""";"=""322.127""";"=""10.5004"""
Zone_8847;58930237;58931258;Node_23;1021;"=""313.885""";"=""43.7""";"=""2934.0""";"=""9.0""";"=""-0.1659""";"=""-0.0157""";"=""0.0483""";"=""6.66""";"=""32.97""";"=""0.0475""";"=""0.0451""";"=""32.97""";"=""43.51""";"=""0.301""";"=""321.691""";"=""10.4754"""
Zone_8848;58931258;58932279;Node_23;1021;"=""312.847""";"=""49.7""";"=""3056.0""";"=""11.0""";"=""-0.2347""";"=""-0.0895""";"=""0.0503""";"=""3.92""";"=""25.35""";"=""0.049""";"=""0.045""";"=""25.35""";"=""49.69""";"=""0.303""";"=""322.345""";"=""10.4407"""
Zone_8849;58932279;58933300;Node_23;1021;"=""315.96""";"=""43.8""";"=""2936.0""";"=""6.0""";"=""0.0649""";"=""-0.0105""";"=""0.048""";"=""3.13""";"=""32.28""";"=""0.047""";"=""0.0447""";"=""32.28""";"=""43.68""";"=""0.306""";"=""321.452""";"=""10.5446"""
Zone_8850;58933300;58934321;Node_23;1021;"=""316.133""";"=""40.9""";"=""2878.0""";"=""5.0""";"=""0.0718""";"=""0.0514""";"=""0.0472""";"=""5.09""";"=""38.12""";"=""0.0463""";"=""0.0445""";"=""38.12""";"=""40.65""";"=""0.308""";"=""321.159""";"=""10.5504"""
Zone_8851;58934321;58935342;Node_23;1021;"=""315.954""";"=""41.2""";"=""2884.0""";"=""8.0""";"=""0.0879""";"=""-0.0667""";"=""0.0464""";"=""4.31""";"=""35.74""";"=""0.0455""";"=""0.0445""";"=""35.74""";"=""41.23""";"=""0.309""";"=""320.778""";"=""10.5444"""
Zone_8852;58935342;58936363;Node_23;1021;"=""315.951""";"=""44.8""";"=""2956.0""";"=""11.0""";"=""0.0678""";"=""-0.0319""";"=""0.0486""";"=""2.35""";"=""30.69""";"=""0.0477""";"=""0.0449""";"=""30.69""";"=""45.11""";"=""0.303""";"=""321.791""";"=""10.5443"""
Zone_8853;58936363;58937384;Node_23;1021;"=""316.44""";"=""40.7""";"=""2874.0""";"=""4.0""";"=""0.0962""";"=""0.0909""";"=""0.0466""";"=""2.35""";"=""36.24""";"=""0.0456""";"=""0.0444""";"=""36.24""";"=""40.48""";"=""0.309""";"=""320.854""";"=""10.5606"""
Zone_8854;58937384;58938405;Node_23;1021;"=""315.715""";"=""40.2""";"=""2862.0""";"=""4.0""";"=""0.0634""";"=""-0.0704""";"=""0.0476""";"=""5.48""";"=""36.04""";"=""0.0467""";"=""0.0447""";"=""36.04""";"=""40.29""";"=""0.305""";"=""321.333""";"=""10.5365"""
Zone_8855;58938405;58939426;Node_23;1021;"=""315.599""";"=""45.7""";"=""2976.0""";"=""13.0""";"=""0.0407""";"=""-0.0794""";"=""0.0489""";"=""5.88""";"=""30.0""";"=""0.0479""";"=""0.0447""";"=""30.0""";"=""45.79""";"=""0.306""";"=""321.853""";"=""10.5326"""
Zone_8856;58939426;58940447;Node_23;1021;"=""314.234""";"=""46.4""";"=""2990.0""";"=""10.0""";"=""-0.097""";"=""-0.1079""";"=""0.0495""";"=""2.74""";"=""28.51""";"=""0.0483""";"=""0.045""";"=""28.51""";"=""46.4""";"=""0.302""";"=""322.043""";"=""10.487"""
Zone_8857;58940447;58941468;Node_23;1021;"=""315.558""";"=""42.5""";"=""2910.0""";"=""6.0""";"=""0.0""";"=""0.0596""";"=""0.0484""";"=""3.13""";"=""33.96""";"=""0.0474""";"=""0.045""";"=""33.96""";"=""42.49""";"=""0.302""";"=""321.66""";"=""10.5312"""
Zone_8858;58941468;58942489;Node_23;1021;"=""315.584""";"=""47.0""";"=""3002.0""";"=""5.0""";"=""0.0125""";"=""0.0166""";"=""0.0495""";"=""4.31""";"=""28.71""";"=""0.0485""";"=""0.045""";"=""28.71""";"=""47.05""";"=""0.302""";"=""322.131""";"=""10.5321"""
Zone_8859;58942489;58943510;Node_23;1021;"=""315.176""";"=""45.6""";"=""2974.0""";"=""8.0""";"=""-0.03""";"=""0.0162""";"=""0.0494""";"=""4.7""";"=""31.19""";"=""0.0482""";"=""0.045""";"=""31.19""";"=""46.12""";"=""0.303""";"=""322.02""";"=""10.5185"""
Zone_8860;58943510;58944531;Node_23;1021;"=""316.896""";"=""49.9""";"=""3060.0""";"=""7.0""";"=""0.1238""";"=""0.0859""";"=""0.0507""";"=""3.92""";"=""26.44""";"=""0.0495""";"=""0.0452""";"=""26.44""";"=""50.09""";"=""0.3""";"=""322.584""";"=""10.5759"""
Zone_8861;58944531;58945552;Node_23;1021;"=""319.348""";"=""43.8""";"=""2936.0""";"=""5.0""";"=""0.3781""";"=""0.216""";"=""0.0476""";"=""3.92""";"=""32.77""";"=""0.0467""";"=""0.045""";"=""32.77""";"=""43.72""";"=""0.303""";"=""321.313""";"=""10.6577"""
Zone_8862;58945552;58946573;Node_23;1021;"=""315.348""";"=""38.2""";"=""2822.0""";"=""7.0""";"=""-0.0103""";"=""0.0174""";"=""0.0459""";"=""3.53""";"=""38.91""";"=""0.0452""";"=""0.0448""";"=""38.91""";"=""38.16""";"=""0.305""";"=""320.635""";"=""10.5242"""
Zone_8863;58946573;58947594;Node_23;1021;"=""314.628""";"=""35.1""";"=""2758.0""";"=""7.0""";"=""0.0112""";"=""-0.273""";"=""0.0455""";"=""2.35""";"=""41.29""";"=""0.0446""";"=""0.0448""";"=""41.29""";"=""35.38""";"=""0.305""";"=""320.365""";"=""10.5002"""
Zone_8864;58947594;58948615;Node_23;1021;"=""316.614""";"=""37.7""";"=""2812.0""";"=""4.0""";"=""0.2156""";"=""-0.1478""";"=""0.046""";"=""5.48""";"=""38.81""";"=""0.0454""";"=""0.0446""";"=""38.81""";"=""37.69""";"=""0.306""";"=""320.747""";"=""10.5665"""
Zone_8865;58948615;58949636;Node_23;1021;"=""317.696""";"=""45.1""";"=""2962.0""";"=""6.0""";"=""0.2348""";"=""0.0481""";"=""0.0486""";"=""7.84""";"=""32.18""";"=""0.0477""";"=""0.0448""";"=""32.18""";"=""44.95""";"=""0.304""";"=""321.777""";"=""10.6026"""
Zone_8866;58949636;58950657;Node_23;1021;"=""315.988""";"=""41.2""";"=""2884.0""";"=""3.0""";"=""0.0736""";"=""-0.01""";"=""0.0474""";"=""3.92""";"=""33.96""";"=""0.0462""";"=""0.0446""";"=""33.96""";"=""41.07""";"=""0.307""";"=""321.123""";"=""10.5455"""
Zone_8867;58950657;58951678;Node_23;1021;"=""315.045""";"=""45.2""";"=""2966.0""";"=""14.0""";"=""-0.0433""";"=""0.0125""";"=""0.0488""";"=""3.13""";"=""30.4""";"=""0.0477""";"=""0.045""";"=""30.4""";"=""45.52""";"=""0.303""";"=""321.797""";"=""10.5141"""
Zone_8868;58951678;58952699;Node_23;1021;"=""316.927""";"=""44.8""";"=""2956.0""";"=""6.0""";"=""0.1597""";"=""0.0213""";"=""0.0483""";"=""1.96""";"=""32.18""";"=""0.0471""";"=""0.045""";"=""32.18""";"=""44.83""";"=""0.303""";"=""321.53""";"=""10.5769"""
Zone_8869;58952699;58953720;Node_23;1021;"=""316.717""";"=""48.5""";"=""3032.0""";"=""6.0""";"=""0.099""";"=""0.1293""";"=""0.0491""";"=""3.13""";"=""27.82""";"=""0.0481""";"=""0.045""";"=""27.82""";"=""48.66""";"=""0.303""";"=""321.97""";"=""10.5699"""
Zone_8870;58953720;58954741;Node_23;1021;"=""315.363""";"=""43.4""";"=""2928.0""";"=""4.0""";"=""0.0339""";"=""-0.1315""";"=""0.048""";"=""3.92""";"=""31.98""";"=""0.047""";"=""0.0451""";"=""31.98""";"=""43.18""";"=""0.302""";"=""321.464""";"=""10.5247"""
Zone_8871;58954741;58955762;Node_23;1021;"=""316.32""";"=""44.4""";"=""2948.0""";"=""3.0""";"=""0.0905""";"=""0.0352""";"=""0.0479""";"=""4.7""";"=""31.39""";"=""0.047""";"=""0.0451""";"=""31.39""";"=""44.37""";"=""0.301""";"=""321.444""";"=""10.5566"""
Zone_8872;58955762;58956783;Node_23;1021;"=""316.335""";"=""43.4""";"=""2928.0""";"=""8.0""";"=""0.0835""";"=""0.0727""";"=""0.0486""";"=""2.35""";"=""31.78""";"=""0.0476""";"=""0.0452""";"=""31.78""";"=""43.49""";"=""0.3""";"=""321.738""";"=""10.5571"""
Zone_8873;58956783;58957804;Node_23;1021;"=""315.444""";"=""45.5""";"=""2972.0""";"=""6.0""";"=""0.0108""";"=""-0.0288""";"=""0.0491""";"=""3.13""";"=""28.51""";"=""0.0482""";"=""0.0451""";"=""28.51""";"=""45.39""";"=""0.302""";"=""322.009""";"=""10.5274"""
Zone_8874;58957804;58958825;Node_23;1021;"=""317.459""";"=""53.6""";"=""3136.0""";"=""31.0""";"=""0.1517""";"=""0.1603""";"=""0.0513""";"=""4.7""";"=""21.49""";"=""0.05""";"=""0.0451""";"=""21.49""";"=""53.62""";"=""0.302""";"=""322.818""";"=""10.5947"""
Zone_8875;58958825;58959846;Node_23;1021;"=""316.692""";"=""44.2""";"=""2944.0""";"=""15.0""";"=""0.0244""";"=""0.414""";"=""0.0476""";"=""2.35""";"=""31.98""";"=""0.0465""";"=""0.0446""";"=""31.98""";"=""44.06""";"=""0.307""";"=""321.231""";"=""10.5691"""
Zone_8876;58959846;58960867;Node_23;1021;"=""315.513""";"=""39.7""";"=""2852.0""";"=""7.0""";"=""-0.1111""";"=""0.3701""";"=""0.047""";"=""3.53""";"=""36.73""";"=""0.0459""";"=""0.045""";"=""36.73""";"=""39.79""";"=""0.302""";"=""320.951""";"=""10.5297"""
Zone_8877;58960867;58961888;Node_23;1021;"=""315.874""";"=""37.4""";"=""2806.0""";"=""11.0""";"=""-0.0838""";"=""0.3959""";"=""0.0452""";"=""3.92""";"=""40.2""";"=""0.0445""";"=""0.0445""";"=""40.2""";"=""37.27""";"=""0.308""";"=""320.325""";"=""10.5418"""
Zone_8878;58961888;58962909;Node_23;1021;"=""315.279""";"=""38.9""";"=""2836.0""";"=""7.0""";"=""-0.1083""";"=""0.2692""";"=""0.0469""";"=""3.13""";"=""36.93""";"=""0.0462""";"=""0.0448""";"=""36.93""";"=""38.69""";"=""0.305""";"=""321.117""";"=""10.5219"""
Zone_8879;58962909;58963930;Node_23;1021;"=""315.619""";"=""38.6""";"=""2830.0""";"=""5.0""";"=""-0.0812""";"=""0.311""";"=""0.0463""";"=""3.13""";"=""36.93""";"=""0.0453""";"=""0.0448""";"=""36.93""";"=""38.74""";"=""0.305""";"=""320.708""";"=""10.5332"""
Zone_8880;58963930;58964951;Node_23;1021;"=""315.083""";"=""49.2""";"=""3046.0""";"=""6.0""";"=""-0.0398""";"=""0.0212""";"=""0.0495""";"=""5.48""";"=""27.62""";"=""0.0486""";"=""0.0446""";"=""27.62""";"=""49.35""";"=""0.307""";"=""322.197""";"=""10.5154"""
Zone_8881;58964951;58965972;Node_23;1021;"=""315.131""";"=""46.3""";"=""2988.0""";"=""2.0""";"=""-0.019""";"=""-0.0438""";"=""0.0496""";"=""4.7""";"=""29.31""";"=""0.0486""";"=""0.045""";"=""29.31""";"=""46.44""";"=""0.302""";"=""322.186""";"=""10.517"""
Zone_8882;58965972;58966993;Node_23;1021;"=""314.503""";"=""51.0""";"=""3084.0""";"=""6.0""";"=""-0.0633""";"=""-0.124""";"=""0.0504""";"=""2.35""";"=""23.27""";"=""0.0495""";"=""0.0452""";"=""23.27""";"=""51.1""";"=""0.301""";"=""322.597""";"=""10.496"""
Zone_8883;58966993;58968014;Node_23;1021;"=""315.152""";"=""42.1""";"=""2902.0""";"=""5.0""";"=""-0.0512""";"=""0.0728""";"=""0.05""";"=""4.31""";"=""34.55""";"=""0.0491""";"=""0.0456""";"=""34.55""";"=""42.27""";"=""0.296""";"=""322.427""";"=""10.5176"""
Zone_8884;58968014;58969035;Node_23;1021;"=""315.863""";"=""45.2""";"=""2966.0""";"=""7.0""";"=""0.0519""";"=""-0.0125""";"=""0.0482""";"=""4.7""";"=""32.08""";"=""0.0472""";"=""0.0442""";"=""32.08""";"=""45.64""";"=""0.311""";"=""321.574""";"=""10.5414"""
Zone_8885;58969035;58970056;Node_23;1021;"=""316.368""";"=""37.7""";"=""2812.0""";"=""2.0""";"=""0.0597""";"=""0.1855""";"=""0.0453""";"=""5.09""";"=""39.8""";"=""0.0445""";"=""0.0445""";"=""39.8""";"=""37.67""";"=""0.308""";"=""320.352""";"=""10.5582"""
Zone_8886;58970056;58971077;Node_23;1021;"=""315.59""";"=""42.9""";"=""2918.0""";"=""3.0""";"=""0.0137""";"=""0.0257""";"=""0.0482""";"=""3.53""";"=""33.76""";"=""0.047""";"=""0.045""";"=""33.76""";"=""42.79""";"=""0.302""";"=""321.47""";"=""10.5323"""
Zone_8887;58971077;58972098;Node_23;1021;"=""315.606""";"=""44.7""";"=""2954.0""";"=""8.0""";"=""0.0307""";"=""-0.0336""";"=""0.0492""";"=""4.7""";"=""31.29""";"=""0.0479""";"=""0.0449""";"=""31.29""";"=""44.31""";"=""0.304""";"=""321.89""";"=""10.5328"""
Zone_8888;58972098;58973119;Node_23;1021;"=""314.63""";"=""44.7""";"=""2954.0""";"=""2.0""";"=""-0.0614""";"=""-0.0867""";"=""0.049""";"=""3.13""";"=""31.09""";"=""0.0479""";"=""0.0447""";"=""31.09""";"=""44.34""";"=""0.305""";"=""321.861""";"=""10.5002"""
Zone_8889;58973119;58974140;Node_23;1021;"=""314.565""";"=""44.3""";"=""2946.0""";"=""6.0""";"=""-0.0619""";"=""-0.1107""";"=""0.0482""";"=""3.92""";"=""32.08""";"=""0.047""";"=""0.0448""";"=""32.08""";"=""44.03""";"=""0.305""";"=""321.448""";"=""10.4981"""
Zone_8890;58974140;58975161;Node_23;1021;"=""314.832""";"=""46.9""";"=""3000.0""";"=""8.0""";"=""-0.0522""";"=""-0.0369""";"=""0.0501""";"=""2.74""";"=""27.72""";"=""0.0488""";"=""0.045""";"=""27.72""";"=""46.89""";"=""0.302""";"=""322.292""";"=""10.507"""
Zone_8891;58975161;58976182;Node_23;1021;"=""315.533""";"=""43.3""";"=""2926.0""";"=""4.0""";"=""0.0181""";"=""-0.0121""";"=""0.0493""";"=""7.44""";"=""33.17""";"=""0.048""";"=""0.0449""";"=""33.17""";"=""43.39""";"=""0.303""";"=""321.897""";"=""10.5304"""
Zone_8892;58976182;58977203;Node_23;1021;"=""314.865""";"=""38.4""";"=""2826.0""";"=""2.0""";"=""-0.0765""";"=""0.0302""";"=""0.047""";"=""4.31""";"=""37.62""";"=""0.0462""";"=""0.045""";"=""37.62""";"=""38.5""";"=""0.302""";"=""321.092""";"=""10.5081"""
Zone_8893;58977203;58978224;Node_23;1021;"=""315.124""";"=""39.3""";"=""2844.0""";"=""4.0""";"=""-0.0324""";"=""0.0""";"=""0.0465""";"=""4.31""";"=""36.04""";"=""0.0458""";"=""0.0449""";"=""36.04""";"=""39.07""";"=""0.303""";"=""320.911""";"=""10.5167"""
Zone_8894;58978224;58979245;Node_23;1021;"=""315.559""";"=""48.3""";"=""3028.0""";"=""7.0""";"=""0.0223""";"=""-0.0379""";"=""0.0499""";"=""3.92""";"=""27.43""";"=""0.0487""";"=""0.0452""";"=""27.43""";"=""48.39""";"=""0.3""";"=""322.213""";"=""10.5313"""
Zone_8895;58979245;58980266;Node_23;1021;"=""315.456""";"=""44.2""";"=""2944.0""";"=""6.0""";"=""0.0022""";"=""0.0105""";"=""0.0483""";"=""2.35""";"=""32.77""";"=""0.0474""";"=""0.045""";"=""32.77""";"=""44.19""";"=""0.303""";"=""321.651""";"=""10.5278"""
Zone_8896;58980266;58981287;Node_23;1021;"=""317.236""";"=""40.5""";"=""2870.0""";"=""8.0""";"=""0.1449""";"=""0.2356""";"=""0.046""";"=""3.92""";"=""35.94""";"=""0.0453""";"=""0.0447""";"=""35.94""";"=""40.73""";"=""0.306""";"=""320.688""";"=""10.5872"""
Zone_8897;58981287;58982308;Node_23;1021;"=""314.496""";"=""42.3""";"=""2906.0""";"=""7.0""";"=""-0.1019""";"=""-0.0085""";"=""0.0468""";"=""3.53""";"=""31.58""";"=""0.0459""";"=""0.0445""";"=""31.58""";"=""42.61""";"=""0.309""";"=""320.968""";"=""10.4958"""
